age,monthly_income,loan_amount,tenure_months,num_credit_lines,job_type,education_level,city,marital_status,has_previous_default,target
49.0,8102551.0,60934881.0,62.0,6.0,civil_servant,high_school,Surabaya,divorced,0.0,1
58.0,26080157.0,73394482.0,56.0,7.0,civil_servant,master,Surabaya,single,0.0,1
41.0,28029435.0,58827588.0,52.0,5.0,civil_servant,master,Jakarta,married,0.0,1
46.0,21606220.0,37405491.0,23.0,5.0,entrepreneur,master,Bandung,single,0.0,0
24.0,13959263.0,53980478.0,26.0,10.0,employee,diploma,Surabaya,married,0.0,1
57.0,17680699.0,14007206.0,64.0,1.0,employee,bachelor,Yogyakarta,divorced,0.0,0
21.0,20045293.0,38243492.0,45.0,1.0,freelance,high_school,Yogyakarta,single,0.0,0
30.0,12068902.0,29660314.0,36.0,4.0,civil_servant,bachelor,Jakarta,married,1.0,1
48.0,12241668.0,11431038.0,27.0,3.0,freelance,master,Yogyakarta,married,0.0,1
43.0,30426462.0,3754014.0,49.0,6.0,entrepreneur,high_school,Jakarta,divorced,0.0,0
38.0,20960865.0,14215460.0,45.0,4.0,civil_servant,master,Surabaya,single,0.0,0
51.0,13390565.0,75408988.0,50.0,6.0,civil_servant,bachelor,Bekasi,single,0.0,1
30.0,33354743.0,54183350.0,51.0,9.0,entrepreneur,high_school,Jakarta,married,0.0,0
22.0,15917161.0,13064281.0,59.0,7.0,employee,high_school,Bekasi,single,0.0,0
34.0,19345249.0,3008294.0,64.0,1.0,employee,high_school,Yogyakarta,single,0.0,0
37.0,25092944.0,13792741.0,35.0,3.0,civil_servant,diploma,Surabaya,single,1.0,0
34.0,25264717.0,23434276.0,38.0,8.0,entrepreneur,master,Jakarta,divorced,0.0,0
51.0,10094411.0,33858066.0,45.0,0.0,entrepreneur,bachelor,Surabaya,married,0.0,0
51.0,29413726.0,49903078.0,19.0,5.0,employee,high_school,Yogyakarta,divorced,0.0,0
48.0,23566898.0,46676878.0,72.0,9.0,employee,bachelor,Jakarta,divorced,0.0,1
29.0,26224514.0,10407929.0,8.0,7.0,civil_servant,master,Bandung,single,0.0,0
38.0,3785944.0,55503536.0,34.0,2.0,freelance,master,Bandung,divorced,1.0,1
35.0,19949582.0,9905128.0,45.0,5.0,civil_servant,diploma,Jakarta,single,0.0,0
56.0,13804281.0,21534221.0,38.0,1.0,freelance,bachelor,Jakarta,married,1.0,0
35.0,4930935.0,51743822.0,10.0,6.0,entrepreneur,high_school,Surabaya,single,0.0,0
45.0,8211700.0,66549599.0,7.0,6.0,civil_servant,high_school,Bekasi,single,0.0,0
23.0,11509416.0,63009557.0,66.0,6.0,employee,master,Jakarta,divorced,0.0,1
27.0,9526090.0,27197148.0,21.0,6.0,entrepreneur,bachelor,Jakarta,single,0.0,0
39.0,30365571.0,60172363.0,62.0,3.0,freelance,master,Bandung,single,0.0,0
34.0,26244440.0,42343572.0,56.0,8.0,employee,diploma,Surabaya,divorced,0.0,0
41.0,33140907.0,61222632.0,25.0,6.0,employee,high_school,Jakarta,married,0.0,0
21.0,3125867.0,79158204.0,45.0,7.0,civil_servant,diploma,Bekasi,single,0.0,0
24.0,14181497.0,6891716.0,36.0,3.0,entrepreneur,master,Yogyakarta,single,0.0,0
34.0,16088722.0,66167627.0,40.0,2.0,employee,master,Yogyakarta,married,0.0,0
28.0,8917763.0,1457945.0,29.0,8.0,civil_servant,high_school,Bandung,married,0.0,0
58.0,32031505.0,12532469.0,52.0,9.0,civil_servant,bachelor,Bekasi,married,0.0,0
51.0,34047248.0,56585262.0,41.0,0.0,employee,diploma,Bekasi,divorced,0.0,0
34.0,10104785.0,29105457.0,9.0,2.0,civil_servant,diploma,Surabaya,single,0.0,0
51.0,3780651.0,53542683.0,30.0,2.0,entrepreneur,bachelor,Bekasi,married,0.0,0
46.0,26221932.0,12332393.0,39.0,9.0,freelance,diploma,Surabaya,single,0.0,0
50.0,24196168.0,15948931.0,62.0,9.0,civil_servant,diploma,Bekasi,married,0.0,0
38.0,17261836.0,53304606.0,42.0,10.0,entrepreneur,diploma,Bekasi,single,1.0,1
44.0,8497699.0,26592783.0,12.0,2.0,civil_servant,high_school,Bekasi,single,0.0,0
47.0,9067260.0,8254205.0,37.0,9.0,employee,bachelor,Surabaya,married,0.0,0
41.0,22984541.0,7525241.0,72.0,5.0,entrepreneur,diploma,Yogyakarta,single,0.0,0
56.0,5652625.0,74308028.0,50.0,5.0,employee,diploma,Bekasi,divorced,0.0,0
48.0,15393960.0,3463806.0,13.0,1.0,employee,diploma,Bekasi,divorced,0.0,0
36.0,32789003.0,17165621.0,26.0,6.0,freelance,master,Jakarta,divorced,0.0,0
40.0,17495879.0,42389115.0,24.0,3.0,employee,high_school,Bandung,divorced,0.0,1
50.0,18866860.0,41072280.0,8.0,7.0,civil_servant,high_school,Bekasi,married,0.0,1
25.0,31863381.0,35656047.0,24.0,4.0,freelance,master,Surabaya,married,0.0,0
41.0,22920249.0,40292029.0,47.0,8.0,entrepreneur,diploma,Bandung,divorced,1.0,1
52.0,34251549.0,21696642.0,49.0,8.0,freelance,high_school,Bandung,divorced,0.0,0
52.0,17843882.0,55453737.0,32.0,6.0,employee,high_school,Yogyakarta,married,0.0,0
60.0,10035741.0,40416889.0,64.0,0.0,civil_servant,master,Jakarta,divorced,0.0,0
47.0,20931577.0,71484662.0,6.0,1.0,entrepreneur,high_school,Jakarta,single,0.0,1
57.0,10915238.0,39962391.0,61.0,9.0,freelance,diploma,Jakarta,divorced,0.0,1
23.0,21928706.0,29495628.0,15.0,6.0,employee,master,Yogyakarta,single,0.0,0
40.0,24330618.0,45974385.0,48.0,4.0,entrepreneur,master,Yogyakarta,single,0.0,1
58.0,17845213.0,58499343.0,34.0,2.0,civil_servant,high_school,Bekasi,married,0.0,0
42.0,3523204.0,79506129.0,31.0,9.0,civil_servant,bachelor,Surabaya,single,1.0,1
37.0,24247032.0,16824336.0,26.0,5.0,employee,diploma,Bekasi,married,0.0,0
48.0,16294256.0,73270786.0,23.0,5.0,employee,diploma,Yogyakarta,single,0.0,1
41.0,10374197.0,39602107.0,58.0,5.0,entrepreneur,diploma,Bekasi,divorced,0.0,1
30.0,20273800.0,73187718.0,29.0,9.0,entrepreneur,high_school,Jakarta,divorced,0.0,0
42.0,4017127.0,10733725.0,13.0,0.0,civil_servant,bachelor,Bandung,divorced,0.0,1
32.0,31640716.0,75240918.0,64.0,1.0,entrepreneur,bachelor,Surabaya,divorced,0.0,1
25.0,25001487.0,73448440.0,56.0,10.0,civil_servant,bachelor,Surabaya,divorced,0.0,1
30.0,8182347.0,39074555.0,18.0,2.0,freelance,high_school,Surabaya,married,0.0,1
39.0,20337805.0,72137237.0,28.0,4.0,employee,bachelor,Surabaya,single,0.0,0
28.0,7975128.0,54923806.0,19.0,2.0,employee,high_school,Bekasi,single,1.0,1
26.0,9649808.0,45930314.0,6.0,7.0,entrepreneur,diploma,Yogyakarta,divorced,0.0,1
43.0,33294342.0,46968145.0,55.0,0.0,freelance,bachelor,Bandung,single,0.0,0
33.0,29494503.0,55827220.0,43.0,10.0,entrepreneur,diploma,Bandung,divorced,0.0,1
38.0,30783837.0,45028535.0,29.0,9.0,civil_servant,high_school,Bekasi,divorced,0.0,0
26.0,28387321.0,26764927.0,23.0,5.0,freelance,master,Surabaya,single,0.0,1
36.0,20732754.0,2103722.0,6.0,8.0,entrepreneur,high_school,Bandung,married,0.0,0
42.0,26936632.0,54510135.0,24.0,5.0,employee,high_school,Bekasi,single,0.0,0
32.0,31188144.0,22166560.0,9.0,1.0,employee,diploma,Bekasi,divorced,0.0,0
36.0,31807228.0,79885794.0,45.0,3.0,civil_servant,high_school,Bekasi,single,0.0,0
22.0,34911065.0,20084556.0,65.0,0.0,entrepreneur,high_school,Bekasi,single,0.0,0
47.0,5337678.0,37554618.0,71.0,3.0,freelance,high_school,Surabaya,married,0.0,1
21.0,24895610.0,19074391.0,12.0,0.0,employee,high_school,Bekasi,divorced,0.0,0
59.0,21300718.0,13808267.0,33.0,8.0,entrepreneur,high_school,Bekasi,married,0.0,1
46.0,4549026.0,33198807.0,9.0,9.0,civil_servant,bachelor,Jakarta,single,0.0,1
29.0,32587365.0,58321005.0,54.0,1.0,freelance,master,Surabaya,married,0.0,0
47.0,27579051.0,63536773.0,30.0,10.0,civil_servant,master,Jakarta,single,0.0,1
29.0,13435030.0,71435886.0,61.0,1.0,civil_servant,diploma,Surabaya,divorced,0.0,0
46.0,28961868.0,20961475.0,58.0,7.0,employee,bachelor,Jakarta,married,0.0,1
30.0,7562992.0,53537231.0,43.0,6.0,entrepreneur,diploma,Bekasi,divorced,0.0,0
23.0,20925655.0,44979155.0,30.0,4.0,freelance,high_school,Bekasi,divorced,0.0,0
25.0,26740727.0,1411091.0,20.0,3.0,freelance,high_school,Bandung,married,0.0,0
33.0,33197324.0,45086215.0,28.0,2.0,civil_servant,high_school,Bandung,single,0.0,0
57.0,14348744.0,31848344.0,17.0,3.0,entrepreneur,diploma,Surabaya,divorced,0.0,0
42.0,28658743.0,44986232.0,26.0,2.0,civil_servant,diploma,Yogyakarta,divorced,0.0,0
33.0,16882496.0,45648454.0,39.0,2.0,civil_servant,diploma,Yogyakarta,divorced,0.0,1
37.0,25572321.0,51027644.0,34.0,6.0,civil_servant,master,Bekasi,married,0.0,1
28.0,13547219.0,48319031.0,48.0,3.0,civil_servant,high_school,Surabaya,married,0.0,1
34.0,17407336.0,63745512.0,6.0,5.0,employee,high_school,Surabaya,single,0.0,1
59.0,7875129.0,6437267.0,63.0,6.0,civil_servant,high_school,Yogyakarta,single,0.0,0
59.0,25351029.0,45295519.0,16.0,9.0,employee,high_school,Bandung,single,1.0,1
33.0,24136721.0,23713881.0,53.0,1.0,freelance,diploma,Surabaya,single,0.0,0
36.0,4591230.0,10269141.0,51.0,6.0,civil_servant,master,Yogyakarta,married,0.0,0
29.0,4462107.0,56703072.0,10.0,4.0,freelance,bachelor,Bandung,married,0.0,0
53.0,6793300.0,68086161.0,53.0,0.0,civil_servant,master,Bekasi,married,0.0,0
35.0,34481384.0,46350023.0,23.0,0.0,civil_servant,master,Jakarta,married,0.0,1
40.0,5438437.0,61016419.0,57.0,9.0,civil_servant,bachelor,Yogyakarta,single,0.0,1
52.0,8799306.0,65334174.0,33.0,10.0,civil_servant,bachelor,Bandung,divorced,0.0,1
54.0,8587656.0,39955134.0,36.0,6.0,civil_servant,bachelor,Bandung,married,0.0,0
27.0,14667449.0,38660631.0,36.0,3.0,civil_servant,diploma,Bandung,divorced,0.0,0
29.0,6685862.0,29390472.0,57.0,8.0,civil_servant,diploma,Bekasi,divorced,0.0,1
54.0,4901655.0,44631107.0,30.0,7.0,freelance,master,Jakarta,married,0.0,1
23.0,34370137.0,45666880.0,60.0,9.0,freelance,diploma,Surabaya,married,0.0,0
36.0,13063750.0,33921029.0,9.0,6.0,civil_servant,bachelor,Jakarta,divorced,0.0,1
36.0,22279390.0,11595805.0,55.0,3.0,entrepreneur,high_school,Surabaya,single,1.0,0
35.0,6083260.0,41057450.0,56.0,2.0,employee,high_school,Yogyakarta,married,0.0,1
53.0,11775742.0,35030553.0,27.0,3.0,entrepreneur,diploma,Bekasi,married,0.0,1
31.0,22874375.0,33376822.0,38.0,5.0,employee,bachelor,Bekasi,divorced,0.0,0
43.0,7164998.0,3042930.0,65.0,4.0,civil_servant,bachelor,Bandung,married,0.0,1
29.0,8566456.0,18257946.0,71.0,5.0,civil_servant,master,Bekasi,married,1.0,0
40.0,32048520.0,28062446.0,58.0,1.0,civil_servant,high_school,Bandung,divorced,0.0,0
36.0,4842997.0,61640926.0,23.0,5.0,entrepreneur,diploma,Jakarta,married,1.0,1
57.0,34332481.0,44011937.0,25.0,5.0,freelance,bachelor,Surabaya,single,0.0,0
32.0,19360749.0,22692980.0,13.0,5.0,freelance,high_school,Yogyakarta,single,0.0,0
39.0,29566718.0,14552455.0,22.0,3.0,civil_servant,bachelor,Surabaya,single,0.0,1
37.0,22193273.0,20076290.0,31.0,7.0,entrepreneur,master,Bandung,single,0.0,0
54.0,27417921.0,55912165.0,30.0,9.0,employee,bachelor,Jakarta,divorced,0.0,1
22.0,27302574.0,37122569.0,62.0,3.0,entrepreneur,bachelor,Jakarta,single,0.0,0
24.0,31899073.0,3307434.0,18.0,6.0,civil_servant,master,Surabaya,divorced,0.0,0
30.0,13190302.0,66323184.0,35.0,5.0,freelance,diploma,Bekasi,divorced,0.0,0
51.0,15284136.0,3600191.0,19.0,0.0,entrepreneur,high_school,Yogyakarta,married,0.0,0
36.0,7921217.0,5756879.0,52.0,8.0,employee,high_school,Yogyakarta,divorced,0.0,1
27.0,18272110.0,44872502.0,14.0,10.0,civil_servant,bachelor,Bandung,married,0.0,0
31.0,27655208.0,69592377.0,51.0,7.0,employee,high_school,Surabaya,divorced,0.0,1
35.0,31794707.0,39963530.0,14.0,10.0,freelance,high_school,Surabaya,married,0.0,1
32.0,15464959.0,68489531.0,31.0,1.0,civil_servant,bachelor,Jakarta,married,0.0,1
54.0,26526869.0,76534700.0,54.0,2.0,freelance,master,Jakarta,single,0.0,1
53.0,33239907.0,14313647.0,42.0,6.0,employee,diploma,Jakarta,single,0.0,1
35.0,18672576.0,35758446.0,50.0,0.0,civil_servant,high_school,Bandung,divorced,0.0,0
48.0,19097204.0,73423817.0,53.0,5.0,entrepreneur,bachelor,Bekasi,single,1.0,1
22.0,14887184.0,28598149.0,31.0,2.0,entrepreneur,diploma,Yogyakarta,single,0.0,0
30.0,4207582.0,75737343.0,22.0,4.0,freelance,diploma,Bandung,married,1.0,0
31.0,24830747.0,44176482.0,54.0,2.0,employee,diploma,Bandung,married,0.0,1
36.0,13827392.0,53200133.0,34.0,5.0,freelance,master,Bandung,single,0.0,1
49.0,23380131.0,18032161.0,10.0,2.0,civil_servant,bachelor,Bekasi,divorced,0.0,0
57.0,30313821.0,6328678.0,52.0,2.0,entrepreneur,high_school,Jakarta,divorced,1.0,0
41.0,15447082.0,21794508.0,49.0,0.0,civil_servant,diploma,Bandung,single,0.0,0
36.0,3248718.0,47451622.0,35.0,5.0,civil_servant,bachelor,Surabaya,single,0.0,1
36.0,13235678.0,61157869.0,34.0,0.0,freelance,master,Bandung,married,0.0,0
54.0,29818570.0,22201386.0,54.0,2.0,civil_servant,bachelor,Jakarta,single,0.0,0
59.0,26404779.0,44886347.0,40.0,9.0,civil_servant,diploma,Surabaya,single,0.0,1
51.0,21947058.0,61275765.0,7.0,5.0,employee,high_school,Bekasi,divorced,0.0,0
47.0,27982519.0,10116546.0,30.0,7.0,employee,bachelor,Bekasi,married,0.0,0
32.0,3515295.0,59899431.0,60.0,5.0,civil_servant,master,Bekasi,divorced,0.0,1
33.0,21989508.0,42966083.0,22.0,0.0,entrepreneur,high_school,Jakarta,married,0.0,0
47.0,12521048.0,18190278.0,71.0,6.0,freelance,diploma,Yogyakarta,married,0.0,1
52.0,21708008.0,78828454.0,52.0,2.0,entrepreneur,bachelor,Surabaya,divorced,0.0,1
32.0,24497187.0,30083571.0,36.0,1.0,employee,diploma,Surabaya,single,0.0,0
52.0,8525638.0,28919027.0,72.0,2.0,entrepreneur,bachelor,Jakarta,divorced,0.0,1
47.0,16499792.0,9909639.0,46.0,2.0,employee,master,Bekasi,divorced,0.0,0
32.0,4988018.0,63572984.0,30.0,5.0,freelance,master,Yogyakarta,divorced,0.0,1
21.0,22427288.0,31317396.0,47.0,0.0,entrepreneur,bachelor,Surabaya,divorced,0.0,0
45.0,31550591.0,7595975.0,13.0,2.0,entrepreneur,high_school,Yogyakarta,single,0.0,1
25.0,32165556.0,34995994.0,55.0,8.0,civil_servant,diploma,Bandung,single,0.0,0
54.0,22086387.0,14341243.0,9.0,3.0,civil_servant,diploma,Bandung,divorced,0.0,1
37.0,17929576.0,9855462.0,65.0,0.0,employee,bachelor,Bandung,divorced,1.0,1
42.0,16595758.0,75162226.0,13.0,10.0,employee,master,Bandung,single,0.0,1
35.0,27761143.0,72272144.0,23.0,6.0,employee,master,Jakarta,single,0.0,0
42.0,8806343.0,54501960.0,34.0,10.0,civil_servant,master,Yogyakarta,divorced,0.0,1
33.0,8620091.0,39241240.0,52.0,1.0,civil_servant,diploma,Jakarta,single,1.0,1
55.0,9519788.0,34623531.0,63.0,10.0,civil_servant,master,Yogyakarta,married,0.0,0
29.0,21120859.0,64610068.0,29.0,1.0,employee,diploma,Bandung,married,0.0,1
44.0,24630082.0,7300044.0,71.0,10.0,civil_servant,bachelor,Surabaya,single,0.0,1
23.0,3907427.0,68711806.0,53.0,4.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,1
55.0,27886811.0,65285298.0,61.0,10.0,civil_servant,high_school,Jakarta,married,0.0,0
42.0,33317062.0,68187923.0,46.0,4.0,freelance,high_school,Bandung,single,0.0,0
53.0,30936044.0,35429867.0,46.0,5.0,entrepreneur,master,Jakarta,married,0.0,0
24.0,19517206.0,64636325.0,31.0,2.0,entrepreneur,bachelor,Bandung,married,0.0,0
49.0,28968369.0,20583930.0,12.0,3.0,employee,diploma,Surabaya,single,0.0,0
23.0,18475435.0,28028232.0,61.0,9.0,civil_servant,master,Bandung,married,0.0,0
49.0,25898910.0,28464753.0,18.0,10.0,entrepreneur,master,Bandung,divorced,0.0,0
32.0,8435051.0,53507513.0,67.0,5.0,freelance,master,Yogyakarta,divorced,1.0,1
34.0,10058824.0,46807686.0,63.0,1.0,civil_servant,bachelor,Yogyakarta,married,0.0,0
52.0,9940016.0,27205611.0,68.0,2.0,civil_servant,high_school,Yogyakarta,divorced,0.0,1
50.0,11705357.0,66130325.0,8.0,3.0,entrepreneur,master,Yogyakarta,single,0.0,1
23.0,5571589.0,14370924.0,33.0,5.0,freelance,diploma,Surabaya,married,0.0,0
36.0,28137277.0,57608237.0,67.0,6.0,freelance,high_school,Jakarta,divorced,1.0,1
28.0,8110663.0,7589352.0,18.0,5.0,civil_servant,diploma,Bekasi,divorced,1.0,0
43.0,33924038.0,75196730.0,64.0,8.0,employee,diploma,Surabaya,single,0.0,1
42.0,24864990.0,16466683.0,39.0,7.0,entrepreneur,high_school,Jakarta,single,0.0,0
29.0,17427713.0,49973456.0,64.0,3.0,freelance,diploma,Surabaya,single,0.0,1
24.0,5036447.0,6989769.0,66.0,1.0,freelance,diploma,Surabaya,single,0.0,0
35.0,13433130.0,28309871.0,32.0,5.0,civil_servant,high_school,Yogyakarta,single,1.0,0
38.0,19327828.0,67806757.0,27.0,9.0,freelance,high_school,Yogyakarta,married,0.0,1
50.0,20911439.0,61418748.0,15.0,10.0,civil_servant,diploma,Bandung,married,0.0,0
42.0,30209785.0,73451109.0,10.0,3.0,freelance,high_school,Yogyakarta,married,0.0,1
52.0,26467895.0,43289814.0,52.0,8.0,employee,diploma,Surabaya,divorced,0.0,1
50.0,24230059.0,45802885.0,28.0,0.0,employee,bachelor,Surabaya,single,0.0,0
47.0,28662734.0,5060369.0,44.0,8.0,civil_servant,high_school,Yogyakarta,single,0.0,0
37.0,17343342.0,69774645.0,43.0,2.0,entrepreneur,diploma,Surabaya,divorced,0.0,0
57.0,26229503.0,13604712.0,24.0,9.0,civil_servant,high_school,Bandung,divorced,0.0,1
39.0,16876467.0,48640961.0,13.0,5.0,employee,high_school,Bandung,single,0.0,0
43.0,20185316.0,14558216.0,22.0,0.0,entrepreneur,diploma,Surabaya,divorced,0.0,0
30.0,33360117.0,53471949.0,8.0,10.0,entrepreneur,diploma,Bandung,married,0.0,0
25.0,14108463.0,12347806.0,28.0,7.0,civil_servant,bachelor,Surabaya,married,0.0,1
55.0,32229565.0,30960784.0,33.0,1.0,employee,high_school,Bandung,married,0.0,0
58.0,33452627.0,36989819.0,20.0,7.0,freelance,high_school,Surabaya,single,0.0,1
59.0,26308124.0,77143597.0,22.0,10.0,entrepreneur,diploma,Jakarta,single,0.0,0
36.0,19743797.0,67863662.0,63.0,10.0,entrepreneur,high_school,Surabaya,divorced,0.0,1
35.0,7650924.0,71731657.0,44.0,4.0,freelance,master,Bekasi,divorced,0.0,0
49.0,19403585.0,53570097.0,49.0,3.0,employee,high_school,Bandung,divorced,0.0,0
53.0,31598335.0,64730676.0,49.0,2.0,freelance,diploma,Bandung,married,1.0,0
25.0,18237996.0,48611507.0,31.0,8.0,employee,master,Bandung,married,0.0,0
27.0,5061089.0,52786676.0,68.0,5.0,employee,master,Surabaya,single,0.0,0
46.0,25700523.0,55535021.0,46.0,2.0,entrepreneur,high_school,Bekasi,married,0.0,0
53.0,16010570.0,6744294.0,46.0,3.0,civil_servant,master,Jakarta,married,0.0,0
39.0,12755909.0,58492229.0,50.0,7.0,entrepreneur,high_school,Surabaya,divorced,0.0,0
48.0,12070857.0,28385474.0,36.0,0.0,freelance,high_school,Bandung,divorced,0.0,0
23.0,10695266.0,32117191.0,36.0,9.0,civil_servant,high_school,Yogyakarta,single,0.0,1
25.0,19436610.0,12910883.0,71.0,10.0,employee,bachelor,Jakarta,divorced,0.0,1
32.0,34645126.0,15685946.0,56.0,2.0,employee,diploma,Bandung,married,0.0,0
40.0,19171999.0,53978859.0,28.0,3.0,employee,master,Yogyakarta,single,0.0,0
40.0,25259117.0,23643511.0,51.0,1.0,freelance,diploma,Yogyakarta,married,0.0,0
40.0,26266713.0,39586101.0,30.0,7.0,freelance,high_school,Jakarta,single,1.0,0
44.0,17133907.0,20262631.0,21.0,5.0,employee,bachelor,Yogyakarta,married,0.0,0
54.0,8716616.0,71208342.0,53.0,9.0,civil_servant,bachelor,Bandung,single,0.0,1
35.0,13608248.0,35716229.0,25.0,9.0,employee,diploma,Yogyakarta,married,0.0,1
21.0,34742904.0,53139859.0,65.0,8.0,entrepreneur,bachelor,Surabaya,married,0.0,0
22.0,10557164.0,52734574.0,32.0,2.0,civil_servant,diploma,Jakarta,divorced,0.0,1
40.0,11432533.0,12650640.0,31.0,10.0,employee,master,Jakarta,married,0.0,1
46.0,34294135.0,5782401.0,58.0,5.0,freelance,master,Yogyakarta,single,0.0,0
31.0,7985167.0,30523976.0,56.0,1.0,freelance,master,Bekasi,divorced,0.0,1
50.0,4490712.0,66356379.0,7.0,7.0,civil_servant,diploma,Surabaya,married,0.0,1
45.0,28281184.0,42206029.0,46.0,5.0,employee,diploma,Surabaya,married,0.0,0
24.0,31370881.0,61354276.0,56.0,3.0,freelance,master,Bandung,married,0.0,1
32.0,6002382.0,22615151.0,36.0,7.0,entrepreneur,master,Bandung,divorced,0.0,1
27.0,33675458.0,22178457.0,15.0,8.0,civil_servant,master,Yogyakarta,divorced,0.0,1
54.0,8846609.0,42430866.0,56.0,4.0,civil_servant,bachelor,Jakarta,divorced,0.0,0
41.0,26608327.0,45833446.0,46.0,10.0,employee,master,Surabaya,divorced,0.0,1
21.0,6087372.0,34936079.0,70.0,0.0,employee,bachelor,Bandung,married,0.0,0
36.0,7571591.0,79598344.0,48.0,9.0,entrepreneur,bachelor,Surabaya,married,0.0,1
54.0,10878798.0,51328916.0,30.0,5.0,employee,diploma,Bekasi,divorced,0.0,1
58.0,10597626.0,5564876.0,23.0,6.0,employee,high_school,Bandung,single,0.0,1
25.0,14708145.0,9772122.0,35.0,6.0,entrepreneur,diploma,Yogyakarta,single,0.0,0
42.0,11175462.0,39364227.0,64.0,10.0,civil_servant,master,Jakarta,married,0.0,1
28.0,30530531.0,26074399.0,19.0,10.0,freelance,high_school,Bandung,divorced,0.0,1
47.0,15391923.0,69134532.0,63.0,5.0,employee,diploma,Surabaya,single,0.0,1
43.0,33395147.0,65117203.0,16.0,1.0,civil_servant,master,Surabaya,married,0.0,0
30.0,25892261.0,36594987.0,50.0,2.0,freelance,diploma,Bandung,divorced,0.0,1
43.0,20881497.0,43573374.0,28.0,8.0,civil_servant,master,Jakarta,married,0.0,0
21.0,29733877.0,70735801.0,64.0,7.0,freelance,diploma,Jakarta,married,0.0,1
24.0,20786883.0,45142571.0,43.0,4.0,civil_servant,bachelor,Bandung,single,0.0,1
46.0,22498857.0,62718449.0,15.0,8.0,freelance,diploma,Jakarta,divorced,0.0,1
26.0,17987646.0,35752646.0,12.0,6.0,entrepreneur,diploma,Jakarta,single,0.0,1
34.0,26344970.0,39347960.0,66.0,9.0,civil_servant,master,Jakarta,married,1.0,1
46.0,16018998.0,5247300.0,15.0,6.0,entrepreneur,high_school,Surabaya,divorced,0.0,0
33.0,14572074.0,45117768.0,6.0,2.0,employee,bachelor,Bekasi,single,0.0,0
51.0,27986276.0,27992399.0,42.0,6.0,employee,bachelor,Yogyakarta,divorced,0.0,0
41.0,9272669.0,34091482.0,48.0,5.0,entrepreneur,high_school,Jakarta,married,0.0,1
35.0,17741281.0,43017681.0,15.0,9.0,employee,diploma,Bekasi,married,0.0,0
41.0,17742754.0,67204341.0,60.0,9.0,employee,high_school,Jakarta,divorced,0.0,0
46.0,25242743.0,72391629.0,6.0,1.0,civil_servant,diploma,Surabaya,married,1.0,0
52.0,32017567.0,62198923.0,23.0,0.0,freelance,master,Bekasi,single,0.0,0
56.0,20387078.0,21376190.0,42.0,6.0,civil_servant,diploma,Yogyakarta,married,0.0,1
38.0,27638844.0,19494142.0,39.0,1.0,freelance,master,Bandung,married,0.0,1
60.0,6704893.0,76727101.0,67.0,10.0,freelance,diploma,Surabaya,single,0.0,0
34.0,21075997.0,15712096.0,28.0,8.0,civil_servant,bachelor,Bekasi,married,0.0,0
26.0,13240487.0,47669138.0,7.0,2.0,freelance,bachelor,Surabaya,single,1.0,1
48.0,13181294.0,60558955.0,46.0,0.0,entrepreneur,high_school,Surabaya,single,0.0,1
22.0,34758217.0,59690705.0,59.0,0.0,employee,bachelor,Surabaya,divorced,0.0,0
41.0,11360757.0,62465416.0,6.0,8.0,entrepreneur,diploma,Surabaya,married,0.0,1
58.0,10264255.0,26231345.0,10.0,3.0,freelance,master,Bandung,married,0.0,0
33.0,25131325.0,10925379.0,16.0,4.0,freelance,high_school,Jakarta,married,0.0,1
48.0,14110342.0,42457626.0,40.0,7.0,civil_servant,master,Bandung,single,0.0,1
40.0,6259806.0,36108559.0,64.0,8.0,employee,master,Surabaya,married,0.0,1
48.0,29053573.0,71308800.0,13.0,9.0,freelance,bachelor,Yogyakarta,divorced,0.0,1
53.0,27930693.0,52954090.0,19.0,4.0,freelance,master,Yogyakarta,married,0.0,0
55.0,29096837.0,26273715.0,72.0,1.0,employee,bachelor,Bandung,married,0.0,0
25.0,25129330.0,45368503.0,65.0,0.0,freelance,high_school,Bandung,single,0.0,0
36.0,29517938.0,9425351.0,23.0,7.0,freelance,bachelor,Surabaya,married,0.0,1
22.0,13027904.0,12935097.0,20.0,7.0,civil_servant,master,Bandung,married,0.0,0
51.0,20580279.0,64367922.0,30.0,5.0,entrepreneur,high_school,Yogyakarta,divorced,0.0,0
43.0,16121310.0,12748674.0,35.0,6.0,entrepreneur,bachelor,Bekasi,single,0.0,0
29.0,10453002.0,21680611.0,60.0,2.0,entrepreneur,diploma,Surabaya,married,1.0,0
53.0,3669178.0,12718155.0,69.0,9.0,employee,bachelor,Surabaya,single,0.0,1
47.0,34849871.0,60158382.0,53.0,9.0,civil_servant,high_school,Bandung,married,0.0,0
38.0,34101984.0,66965833.0,30.0,9.0,entrepreneur,diploma,Yogyakarta,divorced,0.0,1
58.0,16061763.0,20369409.0,52.0,1.0,freelance,diploma,Bekasi,married,0.0,0
21.0,24098761.0,79370703.0,58.0,3.0,freelance,bachelor,Bandung,married,0.0,1
56.0,29590594.0,9634826.0,18.0,3.0,entrepreneur,diploma,Yogyakarta,married,0.0,0
43.0,31174615.0,61787211.0,14.0,1.0,civil_servant,diploma,Bandung,divorced,0.0,0
50.0,11601330.0,76897454.0,20.0,5.0,employee,bachelor,Yogyakarta,married,0.0,1
23.0,25549077.0,67446504.0,11.0,2.0,freelance,diploma,Yogyakarta,single,0.0,0
